AT,AP,AH,AFDP,GTEP,TIT,TAT,CDP
19.474,994.5,55.013,4.7615,25.046,1086.0,550.03,11.841
17.838,995.28,62.995,4.2638,21.855,1068.1,550.01,10.985
17.168,994.95,70.659,3.9231,19.698,1054.7,549.99,10.433
15.822,994.6,79.849,3.9296,19.475,1054.0,550.07,10.355
15.078,994.19,82.723,4.0193,19.889,1056.5,550.01,10.441
14.725,994.25,83.765,3.9578,19.337,1053.0,549.97,10.37
14.138,994.1,89.821,3.998,19.182,1052.4,550.03,10.296
12.608,994.7,97.969,4.2309,19.487,1054.6,549.94,10.318
11.509,995.25,100.03,4.3825,19.365,1054.2,549.96,10.318
10.022,995.14,100.01,4.3812,19.291,1053.7,550.02,10.317
9.3354,995.4,100.15,4.2312,19.267,1053.5,550.0,10.317
8.5757,996.62,99.566,4.104,19.287,1052.8,549.69,10.318
7.951,997.88,98.936,4.6661,22.638,1073.8,549.7,11.408
7.7117,998.82,99.271,6.299,32.486,1099.4,531.39,13.778
7.9822,999.7,99.878,6.2923,32.366,1099.9,531.59,13.812
8.4235,1000.5,99.991,6.3414,32.409,1100.2,531.53,13.812
8.8852,1001.2,99.336,6.237,32.085,1099.8,532.86,13.722
9.4622,1001.7,97.67,6.2199,32.271,1100.0,532.19,13.767
9.7432,1002.1,95.026,6.1497,32.061,1100.3,533.08,13.728
9.9506,1002.4,93.949,6.1827,32.391,1100.0,531.79,13.791
10.386,1002.6,92.514,6.1237,32.055,1100.3,533.14,13.819
10.16,1003.0,90.588,6.164,32.38,1100.2,531.85,13.793
9.8192,1003.3,92.406,6.1246,32.059,1100.1,532.81,13.679
9.714,1003.6,92.97,6.1817,32.415,1100.0,531.4,13.808
9.6745,1004.1,92.895,6.2985,33.177,1099.9,529.1,14.017
9.6601,1004.5,92.347,6.2262,32.755,1100.0,530.54,13.98
9.6448,1004.8,91.798,6.2493,32.853,1100.3,530.0,13.986
9.6601,1005.0,92.783,6.2211,32.674,1099.9,530.82,13.888
9.594,1005.2,92.584,5.2719,26.678,1088.1,543.93,12.461
9.5558,1005.3,93.171,4.8559,24.078,1084.1,550.04,11.776
9.5951,1005.2,91.953,4.8444,23.99,1083.5,550.01,11.77
9.5903,1005.2,89.344,4.8399,24.074,1084.2,550.06,11.902
9.5949,1004.9,88.747,4.8167,24.005,1083.8,550.18,11.839
9.6275,1005.2,86.784,4.7604,24.023,1083.6,550.15,11.795
9.6967,1005.5,85.741,4.7486,24.205,1084.4,550.06,11.894
9.8815,1006.0,84.01,4.6854,24.043,1084.0,550.01,11.944
10.068,1006.1,85.438,6.1038,33.139,1099.9,528.92,13.969
9.7014,1006.7,92.064,6.2556,33.294,1100.1,528.18,14.029
9.3269,1007.3,96.605,6.3701,33.488,1099.9,527.45,14.079
9.4451,1007.8,96.696,6.1814,32.26,1100.0,531.5,13.821
9.5119,1008.3,93.689,6.1693,32.493,1100.0,530.59,13.852
9.4983,1008.7,94.511,6.0185,31.517,1099.9,533.77,13.621
9.5105,1008.9,93.422,6.1562,32.426,1100.1,530.53,13.873
9.6245,1009.0,89.592,6.1935,32.956,1100.0,529.04,14.031
9.7617,1009.2,87.728,6.0643,32.373,1100.0,530.56,13.89
9.7551,1009.4,86.863,6.0092,32.074,1099.6,531.3,13.871
9.761,1009.6,84.977,6.0297,32.48,1099.9,530.18,13.93
9.7543,1009.8,84.787,5.9146,31.634,1100.0,533.45,13.727
9.6098,1010.2,87.229,6.1403,33.001,1100.2,528.97,14.023
9.6129,1010.5,88.566,6.1392,33.081,1100.2,528.98,14.036
9.6841,1010.6,89.863,6.1681,32.853,1099.9,529.79,14.002
9.7505,1010.6,87.675,5.3662,27.764,1090.0,540.65,12.705
9.4637,1010.4,89.354,4.802,23.788,1083.3,550.04,11.795
8.8422,1010.4,89.539,4.8715,24.033,1084.6,550.01,11.826
8.1064,1010.1,91.317,4.9064,23.953,1084.4,549.91,11.807
7.7849,1009.9,93.152,4.9303,23.951,1084.0,550.0,11.737
7.9967,1009.7,93.396,4.906,23.921,1084.3,550.05,11.706
7.9972,1009.9,92.782,4.9093,23.88,1084.4,549.98,11.674
7.7246,1010.1,92.662,4.8534,23.589,1082.4,549.91,11.674
7.6627,1010.4,93.059,4.8779,23.841,1083.7,549.86,11.831
8.4694,1010.6,93.297,6.2533,32.367,1099.7,531.17,13.813
9.6082,1010.6,91.733,6.1971,32.413,1099.9,531.75,13.843
10.749,1010.5,84.037,6.0588,32.654,1100.2,530.98,13.871
11.612,1010.2,79.473,5.9828,32.362,1099.9,531.8,13.822
12.603,1009.9,73.711,5.9312,32.188,1100.1,532.58,13.751
13.463,1009.8,67.722,5.8693,31.819,1100.1,533.91,13.771
14.31,1009.6,67.016,5.9801,32.272,1100.2,532.27,13.765
14.765,1008.9,69.132,5.9458,31.833,1100.4,533.62,13.76
15.017,1008.6,65.596,5.9754,32.203,1100.0,532.36,13.772
14.908,1008.1,65.503,5.9553,31.91,1100.0,533.19,13.706
14.6,1007.6,68.181,5.9799,32.136,1100.3,532.64,13.774
14.491,1007.3,71.317,5.9017,31.829,1100.4,533.94,13.721
14.991,1007.4,71.247,6.1037,32.824,1100.3,530.51,13.95
14.475,1007.8,73.995,6.0512,32.247,1099.9,532.19,13.858
14.091,1007.8,75.591,6.1519,32.918,1099.9,530.14,13.895
11.689,1007.9,78.806,4.7832,23.829,1074.6,545.51,11.689
9.3743,1007.8,86.988,4.2735,19.603,1043.3,541.22,10.524
8.4214,1007.3,89.826,4.3693,19.646,1042.7,540.58,10.528
7.6596,1006.7,91.309,4.4163,19.626,1039.1,538.6,10.444
7.1266,1006.6,92.01,4.476,19.691,1039.6,538.35,10.48
6.8967,1006.3,93.243,4.5228,19.694,1039.6,538.17,10.545
6.8863,1006.0,94.192,4.5572,19.66,1041.0,539.7,10.61
6.6236,1006.2,93.775,5.3191,23.882,1082.3,549.99,11.628
6.929,1006.2,96.788,5.6758,24.437,1085.5,550.0,11.937
8.505,1006.5,99.234,7.2399,32.83,1100.0,531.28,13.845
10.75,1006.7,99.692,6.7714,31.784,1099.9,534.06,13.752
13.874,1006.9,86.695,6.1804,32.271,1100.0,532.65,13.734
15.509,1007.0,75.144,5.9682,31.742,1100.0,534.47,13.642
17.015,1006.8,71.146,6.0024,31.996,1100.2,533.88,13.697
17.752,1006.6,69.376,5.9503,31.452,1100.2,535.93,13.644
18.37,1006.1,67.868,5.986,31.63,1100.2,535.28,13.58
19.772,1005.5,63.852,5.9113,31.211,1100.3,536.12,13.473
20.092,1005.0,61.754,5.8828,31.265,1100.4,536.49,13.467
20.438,1004.7,61.147,5.8701,31.239,1100.1,536.76,13.473
20.434,1004.9,62.462,5.944,31.923,1100.0,534.36,13.67
18.833,1005.2,70.228,5.8813,31.631,1099.7,535.45,13.546
16.397,1005.8,80.114,5.97,31.747,1100.2,534.83,13.579
16.159,1005.9,81.786,5.9521,31.446,1100.2,535.44,13.616
15.326,1006.3,83.891,6.0748,31.898,1100.1,534.13,13.678
14.672,1006.4,86.576,5.6628,29.131,1095.2,540.71,12.972
13.537,1006.5,87.909,4.9591,24.274,1083.7,550.18,11.808
12.853,1006.4,90.306,5.0799,24.642,1085.7,550.14,11.912
12.585,1006.3,91.752,4.3324,19.772,1055.1,549.07,10.563
11.941,1006.5,91.191,4.3838,19.321,1051.9,548.52,10.442
11.378,1006.1,93.515,4.444,19.373,1054.2,549.89,10.4
10.675,1006.0,92.828,4.5569,19.312,1054.1,549.71,10.434
9.9557,1006.1,95.599,4.7302,19.337,1052.6,548.86,10.487
9.8183,1006.5,96.491,5.8254,24.193,1083.4,549.98,11.832
10.476,1006.9,99.003,7.5549,32.62,1100.0,531.56,13.799
12.784,1007.4,100.14,6.956,31.749,1100.4,535.14,13.668
15.434,1007.3,93.841,6.2321,31.682,1100.0,534.95,13.509
16.353,1007.3,89.254,6.171,31.68,1099.7,535.02,13.554
17.978,1007.2,82.051,5.9155,31.502,1099.9,535.54,13.605
18.076,1006.8,79.188,5.8514,31.278,1100.0,536.88,13.52
18.007,1006.1,78.545,5.8739,31.545,1100.1,535.98,13.553
18.588,1005.6,78.997,5.8715,31.25,1100.3,537.2,13.531
18.503,1004.9,79.705,5.9391,31.566,1100.1,535.95,13.512
18.349,1004.5,77.89,5.8788,31.48,1100.4,536.08,13.536
18.693,1004.1,73.285,5.8299,31.697,1100.2,535.76,13.52
18.561,1003.5,75.124,5.8851,31.387,1100.2,536.56,13.518
17.747,1003.2,77.197,5.9363,31.587,1099.9,535.61,13.587
16.818,1003.3,83.914,5.9317,31.196,1099.9,537.35,13.431
16.6,1003.1,83.285,6.0068,31.775,1099.8,535.19,13.558
16.515,1002.8,86.347,4.9871,25.136,1079.4,545.51,11.893
16.538,1002.4,86.149,4.1588,19.968,1056.9,550.06,10.504
16.413,1002.1,87.612,3.9612,18.636,1041.0,544.76,10.139
16.261,1001.2,88.511,4.0339,18.476,1041.2,545.42,10.071
16.208,1000.9,89.013,4.0439,18.517,1040.9,545.12,10.09
16.167,1001.1,88.655,3.9856,18.582,1040.1,544.41,10.078
15.794,1000.9,90.368,4.0232,18.48,1041.3,545.33,10.09
15.25,1000.9,94.327,4.0558,18.365,1041.8,545.82,10.134
14.845,1000.6,98.981,4.1787,18.299,1041.6,545.97,10.179
15.309,999.99,99.449,4.7716,22.288,1071.0,550.07,11.208
15.735,1000.2,96.349,5.1552,25.043,1086.7,550.31,11.87
16.557,999.86,93.427,5.1117,24.981,1087.0,550.09,12.024
17.468,999.68,87.636,5.8257,30.127,1097.3,539.46,13.148
17.158,999.33,87.519,5.9299,30.973,1100.0,537.89,13.394
17.442,999.13,90.233,6.0302,31.029,1099.8,537.57,13.353
18.504,998.46,92.755,6.1589,30.365,1099.9,539.21,13.199
17.695,997.36,95.281,6.2117,30.473,1100.0,539.25,13.316
17.724,996.62,95.949,6.3253,30.311,1100.0,540.05,13.241
18.454,996.34,92.756,6.3089,30.632,1100.1,538.87,13.311
18.245,995.78,89.476,6.1233,30.232,1100.1,540.08,13.254
18.612,995.4,83.354,6.0099,30.626,1100.3,538.43,13.367
18.378,995.87,83.459,6.0932,30.78,1099.7,537.72,13.383
19.091,996.37,80.39,6.1786,31.317,1100.0,536.28,13.459
19.795,996.52,78.993,5.9291,29.905,1098.2,539.87,13.142
20.201,996.3,78.72,5.1582,24.875,1086.6,549.9,11.832
18.492,998.02,79.469,4.0194,18.337,1043.7,547.5,10.044
19.221,998.48,77.421,4.0023,18.239,1046.3,549.47,10.032
19.73,998.88,76.118,3.9752,18.335,1047.2,549.96,10.021
20.861,999.04,70.783,3.9456,18.408,1047.5,549.96,10.031
21.353,999.22,66.538,3.9166,18.379,1046.6,549.62,10.003
21.116,999.5,62.049,3.9403,18.402,1046.1,549.33,9.9641
20.72,999.78,62.787,3.9549,18.552,1047.3,549.82,10.009
20.09,1000.1,67.734,3.8619,18.345,1044.4,547.81,10.022
18.8,999.7,74.135,3.8524,18.562,1047.3,549.1,9.9852
19.142,1000.4,72.47,3.8733,18.446,1045.7,548.39,10.07
19.26,1000.7,67.878,3.8709,18.363,1041.7,545.65,9.9902
19.115,1001.3,67.549,3.8566,18.345,1040.0,544.24,9.9591
18.993,1002.1,65.438,3.8359,18.427,1035.7,541.14,9.9286
17.479,1003.1,74.956,3.9929,19.254,1050.4,547.66,10.354
16.894,1003.2,79.173,4.0401,19.472,1054.7,549.85,10.395
15.583,1003.3,85.334,4.1155,19.493,1054.6,549.97,10.379
15.093,1003.4,89.02,4.1242,19.466,1054.6,550.01,10.385
15.179,1003.8,87.462,4.0881,19.405,1054.6,550.06,10.375
14.926,1004.0,87.688,4.115,19.372,1054.6,549.93,10.375
15.623,1004.4,84.782,4.1359,19.435,1054.7,549.9,10.378
15.955,1005.0,83.632,4.138,19.432,1054.8,549.98,10.33
16.394,1005.4,82.614,4.8582,23.819,1080.6,549.96,11.719
17.657,1006.1,77.997,6.0815,31.962,1099.8,534.05,13.639
18.502,1006.8,75.152,6.0243,31.614,1100.0,534.99,13.665
19.395,1007.0,72.876,5.978,31.55,1100.2,535.45,13.559
20.387,1007.1,69.082,5.8654,30.894,1100.3,537.44,13.498
21.559,1007.1,61.314,5.9405,31.287,1100.0,536.21,13.505
21.996,1007.2,59.835,5.9379,31.01,1100.1,537.23,13.445
22.548,1007.0,54.949,5.9701,31.321,1100.0,536.07,13.485
22.542,1007.3,55.366,5.9099,31.173,1100.1,536.61,13.414
21.992,1007.6,60.361,5.0439,25.868,1084.7,545.68,12.087
21.464,1007.8,62.304,4.0504,19.904,1057.4,550.11,10.565
20.314,1008.0,67.398,4.5819,23.391,1077.9,550.35,11.523
17.919,1008.5,80.898,4.8234,24.643,1085.7,549.64,11.778
17.271,1009.0,84.814,4.1189,20.113,1057.1,548.73,10.533
17.058,1009.0,84.709,4.0233,19.434,1054.2,549.46,10.437
17.09,1009.0,84.499,3.9934,19.481,1054.2,549.8,10.414
17.096,1008.9,85.592,4.075,19.716,1055.3,549.91,10.454
16.654,1008.5,87.111,4.0997,19.57,1054.8,549.97,10.38
16.006,1008.2,87.176,4.1135,19.53,1054.8,549.95,10.478
15.245,1007.5,88.942,4.277,20.266,1059.6,550.01,10.598
16.562,1007.4,84.836,4.0663,19.543,1055.7,550.05,10.497
19.395,1007.1,71.069,4.4489,22.294,1072.0,550.15,11.241
18.604,1007.3,71.683,4.0109,19.765,1056.8,550.01,10.478
19.375,1007.6,70.125,3.9755,19.585,1055.6,550.09,10.284
18.575,1007.2,74.099,4.7609,24.391,1077.4,546.34,11.733
17.988,1007.5,80.09,5.8913,31.406,1100.0,535.79,13.493
17.96,1007.6,80.904,5.8147,30.937,1100.4,537.97,13.509
18.378,1007.1,76.218,5.8107,31.055,1100.2,537.0,13.458
19.04,1006.6,71.618,5.7718,30.75,1100.1,538.18,13.45
20.261,1007.0,64.349,5.7539,30.809,1100.0,538.24,13.306
21.217,1007.2,59.819,5.7232,30.605,1100.1,539.02,13.321
21.685,1006.4,56.927,5.7449,30.797,1100.0,538.44,13.364
20.772,1005.8,65.568,5.747,30.951,1100.0,538.02,13.363
19.845,1005.2,68.265,5.2998,28.283,1094.4,544.11,12.679
19.931,1004.4,63.759,4.8617,25.32,1088.0,550.4,11.891
19.689,1004.0,66.433,4.7925,25.012,1087.0,550.15,11.97
18.708,1003.6,71.792,4.7918,25.133,1087.4,549.86,12.092
18.067,1003.2,74.463,4.791,25.1,1086.8,549.81,12.071
17.852,1002.4,76.153,4.8078,25.16,1087.4,550.37,11.968
17.646,1001.9,77.526,4.7395,24.746,1084.6,549.91,11.86
17.478,1001.2,78.583,4.7769,24.783,1085.5,550.08,11.871
17.322,999.75,78.945,4.6891,24.23,1082.3,550.31,11.645
17.357,998.43,76.197,3.9614,19.932,1056.7,550.03,10.437
18.575,996.96,61.434,4.0161,20.136,1057.8,550.04,10.543
19.431,994.89,55.137,4.1016,20.252,1057.9,550.02,10.543
19.899,992.89,50.227,4.1103,20.206,1057.9,550.18,10.529
19.905,993.59,49.588,4.0529,20.222,1057.7,550.14,10.462
19.033,991.25,56.066,3.9624,20.046,1056.0,549.87,10.394
18.406,988.82,61.682,4.628,24.092,1079.7,550.07,11.577
18.842,987.43,62.544,5.7661,30.838,1100.0,539.52,13.218
19.486,986.41,61.055,5.6952,30.005,1100.1,542.25,13.147
20.401,985.85,59.854,5.7456,30.095,1100.1,541.99,13.086
19.65,986.87,68.976,5.8091,30.209,1100.2,541.7,13.093
18.618,988.34,71.518,5.9199,30.56,1100.1,539.61,13.235
18.789,987.56,64.59,5.7683,30.471,1100.3,540.86,13.257
18.924,987.5,63.231,5.796,30.907,1100.1,539.4,13.35
19.008,986.56,67.52,5.8391,31.306,1099.6,538.16,13.4
18.439,986.43,72.165,5.8629,31.383,1099.7,537.64,13.382
17.027,986.16,86.003,5.9832,30.883,1100.0,539.05,13.294
17.045,986.25,88.677,6.0455,30.942,1100.1,538.71,13.296
16.279,986.41,90.004,6.0426,30.802,1100.0,539.17,13.27
16.18,986.78,91.271,6.1409,31.538,1100.0,537.0,13.425
15.912,987.31,89.916,6.1009,31.008,1099.9,538.72,13.313
14.705,988.5,95.944,5.6836,27.074,1092.7,546.94,12.357
14.247,989.93,97.97,4.9745,22.314,1071.2,550.11,11.213
14.212,991.17,99.036,4.8187,20.787,1061.9,549.98,10.72
14.288,992.37,97.927,4.6226,19.695,1055.6,550.05,10.51
14.217,993.42,95.681,4.4294,19.592,1054.8,550.01,10.436
14.27,994.17,94.434,4.3746,19.571,1055.2,550.04,10.397
14.472,994.95,94.218,4.3826,19.578,1055.1,550.03,10.398
14.827,995.63,95.147,4.4446,19.594,1055.4,550.07,10.361
15.087,996.73,96.642,4.5373,19.554,1055.0,550.02,10.4
15.22,997.33,95.0,5.1606,23.293,1077.1,550.08,11.506
15.338,997.96,95.429,6.411,31.044,1099.8,537.28,13.396
16.176,998.6,88.306,6.2296,31.076,1099.8,536.91,13.507
16.983,999.15,87.012,6.2428,31.291,1100.2,536.73,13.441
18.02,999.54,78.743,6.0772,31.054,1100.1,537.66,13.377
19.26,999.87,71.101,6.0578,31.24,1099.8,536.59,13.48
20.199,1000.1,64.442,6.0043,30.953,1099.9,537.82,13.505
20.132,1000.4,64.984,5.9816,30.822,1100.1,538.07,13.444
20.459,1000.6,60.919,5.8349,30.027,1099.7,541.05,13.243
20.271,1001.0,58.404,5.9598,31.235,1100.1,536.75,13.468
19.541,1001.4,60.705,5.9086,31.086,1099.7,537.55,13.355
19.013,1002.0,56.962,5.2397,26.766,1090.9,547.18,12.217
18.194,1002.7,63.8,4.9358,25.204,1088.2,549.95,11.975
17.483,1003.3,72.242,4.8656,24.735,1086.5,550.04,11.902
17.114,1003.6,71.835,4.2319,21.097,1065.2,549.97,10.946
17.702,1003.7,69.84,4.7941,24.113,1082.3,549.86,11.694
19.342,1004.4,68.644,5.8769,30.936,1092.2,532.71,13.326
19.912,1004.8,65.859,5.9317,31.339,1100.1,536.07,13.505
20.095,1005.2,65.741,5.9259,31.64,1100.2,535.64,13.534
21.217,1004.9,61.349,5.8695,31.1,1100.1,537.06,13.471
21.972,1004.6,58.833,5.9839,31.7,1100.0,535.1,13.576
23.274,1004.4,55.628,5.879,30.914,1099.6,537.71,13.388
23.946,1004.1,54.199,5.8771,31.145,1100.2,537.11,13.462
24.005,1003.7,50.435,5.8992,31.005,1100.4,537.63,13.453
22.917,1003.7,52.48,5.9353,31.229,1100.2,536.27,13.547
21.701,1003.5,58.953,5.8457,31.109,1100.1,537.12,13.476
21.217,1003.4,58.356,5.9367,31.315,1100.0,535.91,13.604
20.494,1003.3,56.717,5.859,30.878,1099.8,537.5,13.464
19.382,1003.4,61.989,4.9247,25.244,1087.1,548.58,12.086
18.209,1003.8,65.716,4.7796,24.918,1087.0,550.09,11.907
15.622,1003.8,74.275,4.0366,20.161,1058.6,549.78,10.617
15.907,1003.6,69.48,3.846,18.888,1046.6,547.2,10.293
16.018,1003.4,72.827,3.8829,19.181,1052.2,549.49,10.308
16.489,1003.6,72.429,4.0536,20.161,1058.8,550.08,10.673
16.745,1003.3,72.148,4.0301,20.078,1057.5,550.04,10.63
16.48,1003.1,76.537,4.1447,20.732,1061.8,550.0,10.618
17.004,1002.9,76.314,4.0155,19.932,1056.7,550.03,10.526
16.666,1003.4,80.397,4.0587,19.848,1056.5,550.13,10.397
16.119,1004.1,87.213,4.0269,18.658,1042.4,545.03,10.168
14.897,1004.4,95.607,5.0552,24.361,1083.7,550.1,11.806
15.162,1004.7,99.773,6.3374,31.405,1099.3,535.57,13.484
16.788,1005.0,92.945,6.1476,31.171,1099.9,536.72,13.501
18.065,1005.2,81.521,6.0117,31.373,1100.1,535.66,13.527
19.073,1005.0,77.812,5.9297,30.624,1100.1,537.84,13.405
20.336,1005.1,75.68,6.0227,31.34,1100.1,536.15,13.501
21.788,1005.1,69.049,5.9507,30.859,1100.1,537.7,13.427
21.975,1005.2,66.782,5.0973,25.398,1088.5,549.25,12.064
21.434,1005.5,64.5,5.0186,25.05,1087.7,550.16,12.01
20.378,1005.7,60.194,4.9882,25.21,1088.4,549.77,12.058
19.202,1006.1,60.112,5.1279,26.559,1090.0,546.48,12.409
17.401,1006.8,68.057,5.8632,31.45,1100.2,535.33,13.498
16.29,1007.6,74.809,4.7788,24.92,1087.0,549.57,11.969
15.622,1008.1,77.368,4.4341,22.623,1074.8,549.86,11.358
15.201,1008.4,80.223,3.9716,19.854,1058.0,550.01,10.536
14.545,1012.9,82.85,3.9554,19.459,1052.9,547.97,10.413
13.845,1012.9,84.529,3.9912,19.235,1054.4,549.9,10.378
13.497,1012.6,84.516,4.0035,19.222,1054.2,549.85,10.425
12.418,1012.6,86.268,4.0716,19.403,1052.1,547.98,10.404
11.911,1012.4,87.026,4.0832,19.442,1048.6,545.35,10.405
10.746,1012.4,87.674,4.1024,19.499,1041.0,540.23,10.421
10.293,1012.6,89.368,4.0556,19.472,1048.3,544.96,10.436
10.897,1013.1,90.873,4.0745,19.41,1053.6,548.94,10.442
12.32,1013.5,92.494,4.1701,19.855,1057.5,549.79,10.598
14.643,1013.7,87.587,4.3405,21.494,1067.5,550.12,10.942
16.334,1013.7,83.612,4.1404,20.568,1061.6,550.03,10.771
17.835,1013.7,67.857,4.176,20.692,1062.1,550.04,10.647
19.213,1013.6,65.984,3.9955,19.812,1056.7,550.03,10.547
19.831,1013.4,65.294,4.0154,19.868,1056.9,550.05,10.5
20.799,1013.1,61.898,3.9653,19.524,1054.7,549.99,10.41
21.538,1012.6,58.543,3.8931,18.981,1051.5,549.99,10.334
22.252,1012.2,48.068,3.9153,19.062,1051.6,549.98,10.24
22.581,1011.9,49.489,3.9254,19.039,1051.6,550.05,10.241
21.894,1011.8,55.931,4.1597,20.553,1060.8,549.87,10.748
20.973,1011.6,69.148,4.0968,20.375,1059.8,550.03,10.719
19.043,1011.9,77.609,4.1864,20.63,1061.7,550.1,10.671
17.695,1012.2,83.469,4.2756,20.541,1061.1,550.11,10.7
16.351,1012.3,85.219,4.7953,23.404,1078.5,550.15,11.539
15.098,1012.3,85.583,4.7654,23.258,1077.7,549.86,11.498
13.797,1012.2,87.907,4.8582,23.517,1079.9,550.21,11.571
12.401,1011.3,91.01,4.214,19.256,1050.5,547.63,10.377
12.068,1011.2,91.925,4.2207,19.532,1054.2,549.21,10.426
11.697,1011.2,91.783,4.2336,19.337,1051.9,548.44,10.352
11.63,1011.0,92.275,4.227,19.114,1047.5,546.32,10.279
11.421,1011.2,92.048,4.2261,19.315,1053.4,549.32,10.421
11.601,1011.5,92.96,4.2317,19.425,1053.6,549.03,10.39
13.387,1011.6,97.076,4.2231,19.454,1054.4,549.76,10.428
16.097,1011.8,95.218,6.3472,32.436,1098.5,531.82,13.675
17.608,1012.1,85.043,5.9842,31.296,1099.6,536.27,13.355
18.435,1012.2,79.735,5.9259,31.489,1099.6,535.52,13.523
19.777,1012.0,75.203,5.9454,31.502,1100.0,535.74,13.561
21.747,1012.2,63.89,5.906,31.292,1100.0,536.52,13.421
21.604,1012.2,62.571,5.9377,31.448,1100.3,535.63,13.548
21.741,1011.8,60.977,5.9656,31.136,1100.1,536.1,13.507
21.27,1011.7,64.32,5.9186,31.22,1100.2,536.3,13.522
21.038,1011.3,67.685,5.8251,30.862,1099.8,537.46,13.403
21.714,1010.9,64.338,5.9037,31.106,1100.0,536.81,13.447
21.121,1010.8,65.842,5.8411,30.878,1100.0,537.1,13.493
19.112,1011.1,73.81,5.8602,31.462,1100.2,535.54,13.542
18.665,1011.6,77.504,5.7462,30.637,1099.4,537.58,13.421
17.832,1011.9,81.328,4.1012,19.966,1057.2,549.59,10.524
16.689,1011.8,84.329,4.1179,19.647,1055.8,550.07,10.498
15.488,1011.8,85.972,4.9702,24.545,1085.0,550.04,11.837
14.42,1011.8,89.023,5.0724,24.878,1087.5,549.81,12.04
13.802,1011.6,90.541,5.14,24.616,1086.0,550.04,11.953
13.375,1011.2,91.904,5.1206,24.633,1086.5,550.07,11.987
13.099,1011.2,92.502,5.1449,24.508,1085.3,550.05,11.872
12.906,1011.2,92.959,5.1275,24.48,1085.2,549.9,11.839
12.792,1011.3,93.591,4.5612,21.008,1064.6,549.87,10.858
13.107,1011.7,93.829,5.148,24.462,1085.0,550.12,11.869
14.678,1011.9,95.065,6.2525,31.884,1099.9,533.83,13.65
17.14,1012.1,91.005,6.1503,31.537,1100.1,535.33,13.642
18.192,1012.1,90.852,6.1097,31.253,1100.0,535.88,13.531
19.227,1011.9,86.781,5.9392,30.807,1099.6,537.3,13.504
19.861,1011.5,82.273,5.9526,31.082,1099.9,536.86,13.496
20.535,1010.9,75.789,5.8635,31.001,1100.2,537.35,13.533
21.23,1010.3,72.527,5.9222,31.447,1100.0,535.9,13.506
21.452,1009.2,67.732,5.8732,31.058,1100.1,537.21,13.391
21.621,1008.2,63.991,5.9198,31.337,1099.9,536.56,13.444
22.237,1007.6,62.394,5.8825,31.019,1100.1,537.67,13.432
23.292,1007.4,58.008,5.3856,27.952,1094.5,545.06,12.703
22.947,1007.4,62.263,4.9713,25.409,1088.2,549.84,12.073
20.932,1008.0,70.637,4.904,25.278,1089.0,550.0,11.992
20.852,1008.7,63.332,4.9223,25.243,1089.4,550.42,11.989
20.616,1009.2,55.317,4.8898,25.201,1089.1,549.81,11.986
19.586,1009.7,62.425,4.8485,25.092,1088.2,550.36,11.983
18.887,1010.4,65.943,4.7158,24.332,1084.4,549.8,11.877
18.391,1010.8,71.726,4.4466,22.538,1074.4,549.84,11.373
17.905,1011.1,75.62,4.5528,23.352,1078.2,550.17,11.43
16.814,1011.7,77.872,3.9671,19.628,1056.3,549.98,10.54
15.823,1011.8,77.301,3.9468,19.48,1055.0,549.98,10.431
14.885,1012.4,78.206,3.9323,19.356,1054.7,550.07,10.433
13.951,1012.8,82.014,3.9644,19.348,1054.4,550.0,10.49
13.869,1013.7,84.277,4.2218,20.706,1062.5,550.01,10.855
14.665,1014.3,86.715,4.892,24.726,1086.7,549.85,11.934
16.795,1014.9,73.01,5.9326,31.681,1099.9,534.6,13.562
18.66,1015.3,67.482,5.9367,31.495,1100.0,535.06,13.541
19.84,1015.7,60.796,6.0118,31.879,1099.8,533.93,13.64
20.712,1015.6,56.932,5.9387,31.373,1100.3,535.53,13.6
21.629,1015.1,55.661,6.0071,31.683,1100.2,534.53,13.647
22.549,1014.9,51.448,5.9861,31.474,1100.1,535.68,13.601
23.52,1014.7,45.56,6.0145,31.657,1099.8,534.88,13.538
23.6,1014.4,43.116,5.9244,31.335,1099.6,536.09,13.515
23.306,1014.2,44.396,5.9892,31.703,1099.8,534.72,13.571
22.743,1014.0,45.056,4.9367,25.248,1087.7,549.55,11.951
21.866,1014.2,52.104,5.1639,26.771,1090.0,545.74,12.35
20.033,1014.7,66.796,5.9017,31.722,1100.2,534.69,13.597
19.001,1015.1,62.834,5.357,28.483,1094.4,542.52,12.807
18.164,1015.2,64.933,4.801,24.929,1087.8,550.23,11.996
17.529,1015.3,66.274,4.7816,24.999,1088.2,550.04,12.073
16.076,1015.3,71.046,4.0844,20.482,1062.5,549.98,10.832
14.916,1015.2,76.194,3.8808,19.165,1054.7,549.9,10.425
14.424,1014.8,78.857,3.8806,19.182,1054.8,549.96,10.405
14.55,1014.5,80.071,3.9119,19.336,1055.3,550.02,10.419
15.257,1014.2,81.898,3.9529,19.536,1055.8,549.95,10.431
16.118,1014.3,83.939,4.0073,19.395,1055.8,549.9,10.393
16.105,1014.5,87.675,4.0905,19.334,1055.3,550.03,10.357
16.299,1014.8,87.889,4.3836,20.964,1065.1,549.84,10.912
17.057,1015.3,85.652,6.2194,32.42,1100.0,531.98,13.81
17.27,1015.7,84.212,6.0904,31.883,1100.4,533.81,13.765
